timestamp_utc,timestamp_local,hb_normalized_kwh,gb_normalized_kwh,lb_normalized_kwh
2024-10-16T10:00:00Z,2024-10-16T12:00:00+02:00,34.757,53.752,34.452
2024-10-16T10:15:00Z,2024-10-16T12:15:00+02:00,36.122,52.136,32.632
2024-10-16T10:30:00Z,2024-10-16T12:30:00+02:00,37.243,50.173,30.538
2024-10-16T10:45:00Z,2024-10-16T12:45:00+02:00,37.73,48.061,28.644
2024-10-16T11:00:00Z,2024-10-16T13:00:00+02:00,37.34,45.973,27.273
2024-10-16T11:15:00Z,2024-10-16T13:15:00+02:00,36.292,44.085,26.4
2024-10-16T11:30:00Z,2024-10-16T13:30:00+02:00,34.903,42.47,25.901
2024-10-16T11:45:00Z,2024-10-16T13:45:00+02:00,33.465,41.326,25.627
2024-10-16T12:00:00Z,2024-10-16T14:00:00+02:00,32.271,40.73,25.453
2024-10-16T12:15:00Z,2024-10-16T14:15:00+02:00,31.296,40.655,25.353
2024-10-16T12:30:00Z,2024-10-16T14:30:00+02:00,30.418,41.028,25.278
2024-10-16T12:45:00Z,2024-10-16T14:45:00+02:00,29.614,41.799,25.178
2024-10-16T13:00:00Z,2024-10-16T15:00:00+02:00,28.785,42.867,25.029
2024-10-16T13:15:00Z,2024-10-16T15:15:00+02:00,27.981,44.06,24.904
2024-10-16T13:30:00Z,2024-10-16T15:30:00+02:00,27.225,45.079,24.78
2024-10-16T13:45:00Z,2024-10-16T15:45:00+02:00,26.567,45.75,24.705
2024-10-16T14:00:00Z,2024-10-16T16:00:00+02:00,26.055,45.849,24.73
2024-10-16T14:15:00Z,2024-10-16T16:15:00+02:00,25.763,45.626,24.904
2024-10-16T14:30:00Z,2024-10-16T16:30:00+02:00,25.714,45.253,25.328
2024-10-16T14:45:00Z,2024-10-16T16:45:00+02:00,25.958,45.054,26.101
2024-10-16T15:00:00Z,2024-10-16T17:00:00+02:00,26.592,45.104,27.273
2024-10-16T15:15:00Z,2024-10-16T17:15:00+02:00,27.567,45.153,28.968
2024-10-16T15:30:00Z,2024-10-16T17:30:00+02:00,28.834,44.731,31.311
2024-10-16T15:45:00Z,2024-10-16T17:45:00+02:00,30.418,43.414,34.402
2024-10-16T16:00:00Z,2024-10-16T18:00:00+02:00,32.271,40.954,38.266
2024-10-16T16:15:00Z,2024-10-16T18:15:00+02:00,34.269,37.649,42.429
2024-10-16T16:30:00Z,2024-10-16T18:30:00+02:00,36.341,34.045,46.318
2024-10-16T16:45:00Z,2024-10-16T18:45:00+02:00,38.34,30.641,49.41
2024-10-16T17:00:00Z,2024-10-16T19:00:00+02:00,40.192,27.857,51.23
2024-10-16T17:15:00Z,2024-10-16T19:15:00+02:00,41.703,25.695,51.728
2024-10-16T17:30:00Z,2024-10-16T19:30:00+02:00,42.703,24.18,51.03
2024-10-16T17:45:00Z,2024-10-16T19:45:00+02:00,43.019,23.21,49.185
2024-10-16T18:00:00Z,2024-10-16T20:00:00+02:00,42.532,22.763,46.343
2024-10-16T18:15:00Z,2024-10-16T20:15:00+02:00,41.557,22.639,42.903
2024-10-16T18:30:00Z,2024-10-16T20:30:00+02:00,40.387,22.639,39.313
2024-10-16T18:45:00Z,2024-10-16T20:45:00+02:00,39.363,22.515,36.023
2024-10-16T19:00:00Z,2024-10-16T21:00:00+02:00,38.73,22.167,33.355
2024-10-16T19:15:00Z,2024-10-16T21:15:00+02:00,38.315,21.67,31.286
2024-10-16T19:30:00Z,2024-10-16T21:30:00+02:00,37.877,21.123,29.616
2024-10-16T19:45:00Z,2024-10-16T21:45:00+02:00,37.121,20.676,28.17
2024-10-16T20:00:00Z,2024-10-16T22:00:00+02:00,35.878,20.402,26.849
2024-10-16T20:15:00Z,2024-10-16T22:15:00+02:00,34.196,20.303,25.552
2024-10-16T20:30:00Z,2024-10-16T22:30:00+02:00,32.198,20.278,24.331
2024-10-16T20:45:00Z,2024-10-16T22:45:00+02:00,30.028,20.203,23.084
2024-10-16T21:00:00Z,2024-10-16T23:00:00+02:00,27.786,20.03,21.863
2024-10-16T21:15:00Z,2024-10-16T23:15:00+02:00,25.544,19.756,20.666
2024-10-16T21:30:00Z,2024-10-16T23:30:00+02:00,23.301,19.359,19.52
2024-10-16T21:45:00Z,2024-10-16T23:45:00+02:00,21.108,18.812,18.473
2024-10-16T22:00:00Z,2024-10-17T00:00:00+02:00,19.038,18.141,17.525
2024-10-16T22:15:00Z,2024-10-17T00:15:00+02:00,17.032,17.42,16.727
2024-10-16T22:30:00Z,2024-10-17T00:30:00+02:00,15.27,16.675,16.029
2024-10-16T22:45:00Z,2024-10-17T00:45:00+02:00,13.85,16.029,15.481
2024-10-16T23:00:00Z,2024-10-17T01:00:00+02:00,12.847,15.482,15.032
2024-10-16T23:15:00Z,2024-10-17T01:15:00+02:00,12.162,15.059,14.733
2024-10-16T23:30:00Z,2024-10-17T01:30:00+02:00,11.721,14.712,14.484
2024-10-16T23:45:00Z,2024-10-17T01:45:00+02:00,11.403,14.388,14.309
2024-10-17T00:00:00Z,2024-10-17T02:00:00+02:00,11.134,14.09,14.185
2024-10-17T00:15:00Z,2024-10-17T02:15:00+02:00,10.889,13.817,14.06
2024-10-17T00:30:00Z,2024-10-17T02:30:00+02:00,10.718,13.593,13.96
2024-10-17T00:45:00Z,2024-10-17T02:45:00+02:00,10.596,13.469,13.861
2024-10-17T01:00:00Z,2024-10-17T03:00:00+02:00,10.522,13.444,13.736
2024-10-17T01:15:00Z,2024-10-17T03:15:00+02:00,10.522,13.568,13.586
2024-10-17T01:30:00Z,2024-10-17T03:30:00+02:00,10.547,13.867,13.487
2024-10-17T01:45:00Z,2024-10-17T03:45:00+02:00,10.596,14.388,13.387
2024-10-17T02:00:00Z,2024-10-17T04:00:00+02:00,10.62,15.134,13.362
2024-10-17T02:15:00Z,2024-10-17T04:15:00+02:00,10.694,16.004,13.387
2024-10-17T02:30:00Z,2024-10-17T04:30:00+02:00,10.816,16.898,13.462
2024-10-17T02:45:00Z,2024-10-17T04:45:00+02:00,10.987,17.644,13.636
2024-10-17T03:00:00Z,2024-10-17T05:00:00+02:00,11.33,18.191,13.861
2024-10-17T03:15:00Z,2024-10-17T05:15:00+02:00,11.966,18.563,14.26
2024-10-17T03:30:00Z,2024-10-17T05:30:00+02:00,13.141,18.812,14.908
2024-10-17T03:45:00Z,2024-10-17T05:45:00+02:00,15.074,19.035,15.93
2024-10-17T04:00:00Z,2024-10-17T06:00:00+02:00,17.839,19.309,17.401
2024-10-17T04:15:00Z,2024-10-17T06:15:00+02:00,21.118,19.706,19.345
2024-10-17T04:30:00Z,2024-10-17T06:30:00+02:00,24.495,20.353,21.838
2024-10-17T04:45:00Z,2024-10-17T06:45:00+02:00,27.505,21.371,24.929
2024-10-17T05:00:00Z,2024-10-17T07:00:00+02:00,29.805,22.838,28.619
2024-10-17T05:15:00Z,2024-10-17T07:15:00+02:00,31.445,24.95,32.732
2024-10-17T05:30:00Z,2024-10-17T07:30:00+02:00,32.522,27.808,37.045
2024-10-17T05:45:00Z,2024-10-17T07:45:00+02:00,33.207,31.585,41.333
2024-10-17T06:00:00Z,2024-10-17T08:00:00+02:00,33.574,36.257,45.346
2024-10-17T06:15:00Z,2024-10-17T08:15:00+02:00,33.696,41.302,48.637
2024-10-17T06:30:00Z,2024-10-17T08:30:00+02:00,33.696,46.023,50.706
2024-10-17T06:45:00Z,2024-10-17T08:45:00+02:00,33.598,49.701,51.03
2024-10-17T07:00:00Z,2024-10-17T09:00:00+02:00,33.5,51.813,49.36
2024-10-17T07:15:00Z,2024-10-17T09:15:00+02:00,33.378,52.708,46.244
2024-10-17T07:30:00Z,2024-10-17T09:30:00+02:00,33.207,52.832,42.529
2024-10-17T07:45:00Z,2024-10-17T09:45:00+02:00,32.986,52.708,39.014
2024-10-17T08:00:00Z,2024-10-17T10:00:00+02:00,32.717,52.733,36.372
2024-10-17T08:15:00Z,2024-10-17T10:15:00+02:00,32.399,52.956,34.652
2024-10-17T08:30:00Z,2024-10-17T10:30:00+02:00,32.154,53.329,33.779
2024-10-17T08:45:00Z,2024-10-17T10:45:00+02:00,31.983,53.876,33.704
2024-10-17T09:00:00Z,2024-10-17T11:00:00+02:00,31.959,54.472,34.278
2024-10-17T09:15:00Z,2024-10-17T11:15:00+02:00,32.179,54.969,35.075
2024-10-17T09:30:00Z,2024-10-17T11:30:00+02:00,32.693,55.168,35.674
2024-10-17T09:45:00Z,2024-10-17T11:45:00+02:00,33.598,54.795,35.549
2024-10-17T10:00:00Z,2024-10-17T12:00:00+02:00,34.895,53.752,34.452
2024-10-17T10:15:00Z,2024-10-17T12:15:00+02:00,36.266,52.136,32.632
2024-10-17T10:30:00Z,2024-10-17T12:30:00+02:00,37.391,50.173,30.538
2024-10-17T10:45:00Z,2024-10-17T12:45:00+02:00,37.881,48.061,28.644
2024-10-17T11:00:00Z,2024-10-17T13:00:00+02:00,37.489,45.973,27.273
2024-10-17T11:15:00Z,2024-10-17T13:15:00+02:00,36.437,44.085,26.4
2024-10-17T11:30:00Z,2024-10-17T13:30:00+02:00,35.042,42.47,25.901
2024-10-17T11:45:00Z,2024-10-17T13:45:00+02:00,33.598,41.326,25.627
2024-10-17T12:00:00Z,2024-10-17T14:00:00+02:00,32.399,40.73,25.453
2024-10-17T12:15:00Z,2024-10-17T14:15:00+02:00,31.42,40.655,25.353
2024-10-17T12:30:00Z,2024-10-17T14:30:00+02:00,30.539,41.028,25.278
2024-10-17T12:45:00Z,2024-10-17T14:45:00+02:00,29.732,41.799,25.178
2024-10-17T13:00:00Z,2024-10-17T15:00:00+02:00,28.9,42.867,25.029
2024-10-17T13:15:00Z,2024-10-17T15:15:00+02:00,28.092,44.06,24.904
2024-10-17T13:30:00Z,2024-10-17T15:30:00+02:00,27.334,45.079,24.78
2024-10-17T13:45:00Z,2024-10-17T15:45:00+02:00,26.673,45.75,24.705
2024-10-17T14:00:00Z,2024-10-17T16:00:00+02:00,26.159,45.849,24.73
2024-10-17T14:15:00Z,2024-10-17T16:15:00+02:00,25.865,45.626,24.904
2024-10-17T14:30:00Z,2024-10-17T16:30:00+02:00,25.817,45.253,25.328
2024-10-17T14:45:00Z,2024-10-17T16:45:00+02:00,26.061,45.054,26.101
2024-10-17T15:00:00Z,2024-10-17T17:00:00+02:00,26.697,45.104,27.273
2024-10-17T15:15:00Z,2024-10-17T17:15:00+02:00,27.676,45.153,28.968
2024-10-17T15:30:00Z,2024-10-17T17:30:00+02:00,28.949,44.731,31.311
2024-10-17T15:45:00Z,2024-10-17T17:45:00+02:00,30.539,43.414,34.402
2024-10-17T16:00:00Z,2024-10-17T18:00:00+02:00,32.399,40.954,38.266
2024-10-17T16:15:00Z,2024-10-17T18:15:00+02:00,34.406,37.649,42.429
2024-10-17T16:30:00Z,2024-10-17T18:30:00+02:00,36.486,34.045,46.318
2024-10-17T16:45:00Z,2024-10-17T18:45:00+02:00,38.492,30.641,49.41
2024-10-17T17:00:00Z,2024-10-17T19:00:00+02:00,40.352,27.857,51.23
2024-10-17T17:15:00Z,2024-10-17T19:15:00+02:00,41.869,25.695,51.728
2024-10-17T17:30:00Z,2024-10-17T19:30:00+02:00,42.873,24.18,51.03
2024-10-17T17:45:00Z,2024-10-17T19:45:00+02:00,43.191,23.21,49.185
2024-10-17T18:00:00Z,2024-10-17T20:00:00+02:00,42.701,22.763,46.343
2024-10-17T18:15:00Z,2024-10-17T20:15:00+02:00,41.722,22.639,42.903
2024-10-17T18:30:00Z,2024-10-17T20:30:00+02:00,40.548,22.639,39.313
2024-10-17T18:45:00Z,2024-10-17T20:45:00+02:00,39.52,22.515,36.023
2024-10-17T19:00:00Z,2024-10-17T21:00:00+02:00,38.884,22.167,33.355
2024-10-17T19:15:00Z,2024-10-17T21:15:00+02:00,38.468,21.67,31.286
2024-10-17T19:30:00Z,2024-10-17T21:30:00+02:00,38.027,21.123,29.616
2024-10-17T19:45:00Z,2024-10-17T21:45:00+02:00,37.269,20.676,28.17
2024-10-17T20:00:00Z,2024-10-17T22:00:00+02:00,36.021,20.402,26.849
2024-10-17T20:15:00Z,2024-10-17T22:15:00+02:00,34.332,20.303,25.552
2024-10-17T20:30:00Z,2024-10-17T22:30:00+02:00,32.326,20.278,24.331
2024-10-17T20:45:00Z,2024-10-17T22:45:00+02:00,30.148,20.203,23.084
2024-10-17T21:00:00Z,2024-10-17T23:00:00+02:00,27.897,20.03,21.863
2024-10-17T21:15:00Z,2024-10-17T23:15:00+02:00,25.645,19.756,20.666
2024-10-17T21:30:00Z,2024-10-17T23:30:00+02:00,23.394,19.359,19.52
2024-10-17T21:45:00Z,2024-10-17T23:45:00+02:00,21.192,18.812,18.473
2024-10-17T22:00:00Z,2024-10-18T00:00:00+02:00,19.114,18.141,17.525
2024-10-17T22:15:00Z,2024-10-18T00:15:00+02:00,17.099,17.42,16.727
2024-10-17T22:30:00Z,2024-10-18T00:30:00+02:00,15.331,16.675,16.029
2024-10-17T22:45:00Z,2024-10-18T00:45:00+02:00,13.906,16.029,15.481
2024-10-17T23:00:00Z,2024-10-18T01:00:00+02:00,12.898,15.482,15.032
2024-10-17T23:15:00Z,2024-10-18T01:15:00+02:00,12.21,15.059,14.733
2024-10-17T23:30:00Z,2024-10-18T01:30:00+02:00,11.768,14.712,14.484
2024-10-17T23:45:00Z,2024-10-18T01:45:00+02:00,11.449,14.388,14.309
2024-10-18T00:00:00Z,2024-10-18T02:00:00+02:00,11.179,14.09,14.185
2024-10-18T00:15:00Z,2024-10-18T02:15:00+02:00,10.933,13.817,14.06
2024-10-18T00:30:00Z,2024-10-18T02:30:00+02:00,10.761,13.593,13.96
2024-10-18T00:45:00Z,2024-10-18T02:45:00+02:00,10.638,13.469,13.861
2024-10-18T01:00:00Z,2024-10-18T03:00:00+02:00,10.564,13.444,13.736
2024-10-18T01:15:00Z,2024-10-18T03:15:00+02:00,10.564,13.568,13.586
2024-10-18T01:30:00Z,2024-10-18T03:30:00+02:00,10.589,13.867,13.487
2024-10-18T01:45:00Z,2024-10-18T03:45:00+02:00,10.638,14.388,13.387
2024-10-18T02:00:00Z,2024-10-18T04:00:00+02:00,10.663,15.134,13.362
2024-10-18T02:15:00Z,2024-10-18T04:15:00+02:00,10.736,16.004,13.387
2024-10-18T02:30:00Z,2024-10-18T04:30:00+02:00,10.859,16.898,13.462
2024-10-18T02:45:00Z,2024-10-18T04:45:00+02:00,11.031,17.644,13.636
2024-10-18T03:00:00Z,2024-10-18T05:00:00+02:00,11.375,18.191,13.861
2024-10-18T03:15:00Z,2024-10-18T05:15:00+02:00,12.014,18.563,14.26
2024-10-18T03:30:00Z,2024-10-18T05:30:00+02:00,13.193,18.812,14.908
2024-10-18T03:45:00Z,2024-10-18T05:45:00+02:00,15.134,19.035,15.93
2024-10-18T04:00:00Z,2024-10-18T06:00:00+02:00,17.91,19.309,17.401
2024-10-18T04:15:00Z,2024-10-18T06:15:00+02:00,21.202,19.706,19.345
2024-10-18T04:30:00Z,2024-10-18T06:30:00+02:00,24.593,20.353,21.838
2024-10-18T04:45:00Z,2024-10-18T06:45:00+02:00,27.615,21.371,24.929
2024-10-18T05:00:00Z,2024-10-18T07:00:00+02:00,29.924,22.838,28.619
2024-10-18T05:15:00Z,2024-10-18T07:15:00+02:00,31.57,24.95,32.732
2024-10-18T05:30:00Z,2024-10-18T07:30:00+02:00,32.651,27.808,37.045
2024-10-18T05:45:00Z,2024-10-18T07:45:00+02:00,33.339,31.585,41.333
2024-10-18T06:00:00Z,2024-10-18T08:00:00+02:00,33.708,36.257,45.346
2024-10-18T06:15:00Z,2024-10-18T08:15:00+02:00,33.83,41.302,48.637
2024-10-18T06:30:00Z,2024-10-18T08:30:00+02:00,33.83,46.023,50.706
2024-10-18T06:45:00Z,2024-10-18T08:45:00+02:00,33.732,49.701,51.03
2024-10-18T07:00:00Z,2024-10-18T09:00:00+02:00,33.634,51.813,49.36
2024-10-18T07:15:00Z,2024-10-18T09:15:00+02:00,33.511,52.708,46.244
2024-10-18T07:30:00Z,2024-10-18T09:30:00+02:00,33.339,52.832,42.529
2024-10-18T07:45:00Z,2024-10-18T09:45:00+02:00,33.118,52.708,39.014
2024-10-18T08:00:00Z,2024-10-18T10:00:00+02:00,32.848,52.733,36.372
2024-10-18T08:15:00Z,2024-10-18T10:15:00+02:00,32.528,52.956,34.652
2024-10-18T08:30:00Z,2024-10-18T10:30:00+02:00,32.283,53.329,33.779
2024-10-18T08:45:00Z,2024-10-18T10:45:00+02:00,32.111,53.876,33.704
2024-10-18T09:00:00Z,2024-10-18T11:00:00+02:00,32.086,54.472,34.278
2024-10-18T09:15:00Z,2024-10-18T11:15:00+02:00,32.307,54.969,35.075
2024-10-18T09:30:00Z,2024-10-18T11:30:00+02:00,32.823,55.168,35.674
2024-10-18T09:45:00Z,2024-10-18T11:45:00+02:00,33.732,54.795,35.549
2024-10-18T10:00:00Z,2024-10-18T12:00:00+02:00,35.034,53.752,34.452
2024-10-18T10:15:00Z,2024-10-18T12:15:00+02:00,36.41,52.136,32.632
2024-10-18T10:30:00Z,2024-10-18T12:30:00+02:00,37.54,50.173,30.538
2024-10-18T10:45:00Z,2024-10-18T12:45:00+02:00,38.032,48.061,28.644
2024-10-18T11:00:00Z,2024-10-18T13:00:00+02:00,37.638,45.973,27.273
2024-10-18T11:15:00Z,2024-10-18T13:15:00+02:00,36.582,44.085,26.4
2024-10-18T11:30:00Z,2024-10-18T13:30:00+02:00,35.182,42.47,25.901
2024-10-18T11:45:00Z,2024-10-18T13:45:00+02:00,33.732,41.326,25.627
2024-10-18T12:00:00Z,2024-10-18T14:00:00+02:00,32.528,40.73,25.453
2024-10-18T12:15:00Z,2024-10-18T14:15:00+02:00,31.546,40.655,25.353
2024-10-18T12:30:00Z,2024-10-18T14:30:00+02:00,30.661,41.028,25.278
2024-10-18T12:45:00Z,2024-10-18T14:45:00+02:00,29.85,41.799,25.178
2024-10-18T13:00:00Z,2024-10-18T15:00:00+02:00,29.015,42.867,25.029
2024-10-18T13:15:00Z,2024-10-18T15:15:00+02:00,28.204,44.06,24.904
2024-10-18T13:30:00Z,2024-10-18T15:30:00+02:00,27.443,45.079,24.78
2024-10-18T13:45:00Z,2024-10-18T15:45:00+02:00,26.779,45.75,24.705
2024-10-18T14:00:00Z,2024-10-18T16:00:00+02:00,26.263,45.849,24.73
2024-10-18T14:15:00Z,2024-10-18T16:15:00+02:00,25.969,45.626,24.904
2024-10-18T14:30:00Z,2024-10-18T16:30:00+02:00,25.919,45.253,25.328
2024-10-18T14:45:00Z,2024-10-18T16:45:00+02:00,26.165,45.054,26.101
2024-10-18T15:00:00Z,2024-10-18T17:00:00+02:00,26.804,45.104,27.273
2024-10-18T15:15:00Z,2024-10-18T17:15:00+02:00,27.787,45.153,28.968
2024-10-18T15:30:00Z,2024-10-18T17:30:00+02:00,29.064,44.731,31.311
2024-10-18T15:45:00Z,2024-10-18T17:45:00+02:00,30.661,43.414,34.402
2024-10-18T16:00:00Z,2024-10-18T18:00:00+02:00,32.528,40.954,38.266
2024-10-18T16:15:00Z,2024-10-18T18:15:00+02:00,34.543,37.649,42.429
2024-10-18T16:30:00Z,2024-10-18T18:30:00+02:00,36.631,34.045,46.318
2024-10-18T16:45:00Z,2024-10-18T18:45:00+02:00,38.646,30.641,49.41
2024-10-18T17:00:00Z,2024-10-18T19:00:00+02:00,40.513,27.857,51.23
2024-10-18T17:15:00Z,2024-10-18T19:15:00+02:00,42.036,25.695,51.728
2024-10-18T17:30:00Z,2024-10-18T19:30:00+02:00,43.043,24.18,51.03
2024-10-18T17:45:00Z,2024-10-18T19:45:00+02:00,43.363,23.21,49.185
2024-10-18T18:00:00Z,2024-10-18T20:00:00+02:00,42.872,22.763,46.343
2024-10-18T18:15:00Z,2024-10-18T20:15:00+02:00,41.889,22.639,42.903
2024-10-18T18:30:00Z,2024-10-18T20:30:00+02:00,40.71,22.639,39.313
2024-10-18T18:45:00Z,2024-10-18T20:45:00+02:00,39.678,22.515,36.023
2024-10-18T19:00:00Z,2024-10-18T21:00:00+02:00,39.039,22.167,33.355
2024-10-18T19:15:00Z,2024-10-18T21:15:00+02:00,38.621,21.67,31.286
2024-10-18T19:30:00Z,2024-10-18T21:30:00+02:00,38.179,21.123,29.616
2024-10-18T19:45:00Z,2024-10-18T21:45:00+02:00,37.417,20.676,28.17
2024-10-18T20:00:00Z,2024-10-18T22:00:00+02:00,36.164,20.402,26.849
2024-10-18T20:15:00Z,2024-10-18T22:15:00+02:00,34.469,20.303,25.552
2024-10-18T20:30:00Z,2024-10-18T22:30:00+02:00,32.455,20.278,24.331
2024-10-18T20:45:00Z,2024-10-18T22:45:00+02:00,30.268,20.203,23.084
2024-10-18T21:00:00Z,2024-10-18T23:00:00+02:00,28.008,20.03,21.863
2024-10-18T21:15:00Z,2024-10-18T23:15:00+02:00,25.747,19.756,20.666
2024-10-18T21:30:00Z,2024-10-18T23:30:00+02:00,23.487,19.359,19.52
2024-10-18T21:45:00Z,2024-10-18T23:45:00+02:00,21.276,18.812,18.473
2024-10-18T22:00:00Z,2024-10-19T00:00:00+02:00,19.782,18.837,17.799
2024-10-18T22:15:00Z,2024-10-19T00:15:00+02:00,18.524,19.06,17.301
2024-10-18T22:30:00Z,2024-10-19T00:30:00+02:00,17.439,19.309,16.952
2024-10-18T22:45:00Z,2024-10-19T00:45:00+02:00,16.428,19.508,16.628
2024-10-18T23:00:00Z,2024-10-19T01:00:00+02:00,15.367,19.508,16.279
2024-10-18T23:15:00Z,2024-10-19T01:15:00+02:00,14.306,19.334,15.93
2024-10-18T23:30:00Z,2024-10-19T01:30:00+02:00,13.344,19.035,15.556
2024-10-18T23:45:00Z,2024-10-19T01:45:00+02:00,12.53,18.563,15.232
2024-10-19T00:00:00Z,2024-10-19T02:00:00+02:00,11.938,18.041,14.958
2024-10-19T00:15:00Z,2024-10-19T02:15:00+02:00,11.544,17.495,14.733
2024-10-19T00:30:00Z,2024-10-19T02:30:00+02:00,11.272,17.023,14.534
2024-10-19T00:45:00Z,2024-10-19T02:45:00+02:00,11.075,16.724,14.309
2024-10-19T01:00:00Z,2024-10-19T03:00:00+02:00,10.952,16.65,14.11
2024-10-19T01:15:00Z,2024-10-19T03:15:00+02:00,10.828,16.774,13.886
2024-10-19T01:30:00Z,2024-10-19T03:30:00+02:00,10.73,16.973,13.736
2024-10-19T01:45:00Z,2024-10-19T03:45:00+02:00,10.68,17.172,13.636
2024-10-19T02:00:00Z,2024-10-19T04:00:00+02:00,10.631,17.321,13.611
2024-10-19T02:15:00Z,2024-10-19T04:15:00+02:00,10.631,17.42,13.636
2024-10-19T02:30:00Z,2024-10-19T04:30:00+02:00,10.631,17.52,13.736
2024-10-19T02:45:00Z,2024-10-19T04:45:00+02:00,10.68,17.644,13.861
2024-10-19T03:00:00Z,2024-10-19T05:00:00+02:00,10.754,17.843,13.985
2024-10-19T03:15:00Z,2024-10-19T05:15:00+02:00,10.902,18.017,14.11
2024-10-19T03:30:00Z,2024-10-19T05:30:00+02:00,11.198,18.141,14.309
2024-10-19T03:45:00Z,2024-10-19T05:45:00+02:00,11.692,18.116,14.559
2024-10-19T04:00:00Z,2024-10-19T06:00:00+02:00,12.456,17.942,14.933
2024-10-19T04:15:00Z,2024-10-19T06:15:00+02:00,13.542,17.942,15.68
2024-10-19T04:30:00Z,2024-10-19T06:30:00+02:00,14.972,18.489,17.151
2024-10-19T04:45:00Z,2024-10-19T06:45:00+02:00,16.822,19.98,19.619
2024-10-19T05:00:00Z,2024-10-19T07:00:00+02:00,19.116,22.614,23.284
2024-10-19T05:15:00Z,2024-10-19T07:15:00+02:00,21.681,26.143,27.821
2024-10-19T05:30:00Z,2024-10-19T07:30:00+02:00,24.321,30.119,32.757
2024-10-19T05:45:00Z,2024-10-19T07:45:00+02:00,26.886,34.145,37.643
2024-10-19T06:00:00Z,2024-10-19T08:00:00+02:00,29.205,37.798,42.031
2024-10-19T06:15:00Z,2024-10-19T08:15:00+02:00,31.252,40.978,45.67
2024-10-19T06:30:00Z,2024-10-19T08:30:00+02:00,33.003,43.513,48.288
2024-10-19T06:45:00Z,2024-10-19T08:45:00+02:00,34.483,45.278,49.659
2024-10-19T07:00:00Z,2024-10-19T09:00:00+02:00,35.692,46.247,49.584
2024-10-19T07:15:00Z,2024-10-19T09:15:00+02:00,36.703,46.595,48.388
2024-10-19T07:30:00Z,2024-10-19T09:30:00+02:00,37.591,46.644,46.418
2024-10-19T07:45:00Z,2024-10-19T09:45:00+02:00,38.38,46.669,44.1
2024-10-19T08:00:00Z,2024-10-19T10:00:00+02:00,39.194,46.893,41.781
2024-10-19T08:15:00Z,2024-10-19T10:15:00+02:00,39.959,47.241,39.787
2024-10-19T08:30:00Z,2024-10-19T10:30:00+02:00,40.674,47.688,38.391
2024-10-19T08:45:00Z,2024-10-19T10:45:00+02:00,41.266,48.061,37.867
2024-10-19T09:00:00Z,2024-10-19T11:00:00+02:00,41.735,48.334,38.366
2024-10-19T09:15:00Z,2024-10-19T11:15:00+02:00,42.129,48.483,39.363
2024-10-19T09:30:00Z,2024-10-19T11:30:00+02:00,42.549,48.533,40.211
2024-10-19T09:45:00Z,2024-10-19T11:45:00+02:00,43.116,48.533,40.186
2024-10-19T10:00:00Z,2024-10-19T12:00:00+02:00,43.831,48.434,38.84
2024-10-19T10:15:00Z,2024-10-19T12:15:00+02:00,44.596,48.185,36.571
2024-10-19T10:30:00Z,2024-10-19T12:30:00+02:00,45.163,47.638,33.879
2024-10-19T10:45:00Z,2024-10-19T12:45:00+02:00,45.361,46.669,31.411
2024-10-19T11:00:00Z,2024-10-19T13:00:00+02:00,45.065,45.203,29.541
2024-10-19T11:15:00Z,2024-10-19T13:15:00+02:00,44.349,43.265,28.195
2024-10-19T11:30:00Z,2024-10-19T13:30:00+02:00,43.363,40.954,27.123
2024-10-19T11:45:00Z,2024-10-19T13:45:00+02:00,42.302,38.319,26.101
2024-10-19T12:00:00Z,2024-10-19T14:00:00+02:00,41.242,35.437,24.929
2024-10-19T12:15:00Z,2024-10-19T14:15:00+02:00,40.23,32.529,23.758
2024-10-19T12:30:00Z,2024-10-19T14:30:00+02:00,39.268,29.771,22.711
2024-10-19T12:45:00Z,2024-10-19T14:45:00+02:00,38.38,27.41,21.938
2024-10-19T13:00:00Z,2024-10-19T15:00:00+02:00,37.566,25.521,21.589
2024-10-19T13:15:00Z,2024-10-19T15:15:00+02:00,36.876,24.08,21.514
2024-10-19T13:30:00Z,2024-10-19T15:30:00+02:00,36.308,22.887,21.614
2024-10-19T13:45:00Z,2024-10-19T15:45:00+02:00,35.938,21.819,21.713
2024-10-19T14:00:00Z,2024-10-19T16:00:00+02:00,35.766,20.775,21.713
2024-10-19T14:15:00Z,2024-10-19T16:15:00+02:00,35.864,19.806,21.763
2024-10-19T14:30:00Z,2024-10-19T16:30:00+02:00,36.185,19.11,22.062
2024-10-19T14:45:00Z,2024-10-19T16:45:00+02:00,36.752,18.812,22.86
2024-10-19T15:00:00Z,2024-10-19T17:00:00+02:00,37.566,19.011,24.281
2024-10-19T15:15:00Z,2024-10-19T17:15:00+02:00,38.578,19.533,26.35
2024-10-19T15:30:00Z,2024-10-19T17:30:00+02:00,39.836,20.154,28.968
2024-10-19T15:45:00Z,2024-10-19T17:45:00+02:00,41.266,20.676,32.109
2024-10-19T16:00:00Z,2024-10-19T18:00:00+02:00,42.845,20.899,35.624
2024-10-19T16:15:00Z,2024-10-19T18:15:00+02:00,44.497,20.949,39.214
2024-10-19T16:30:00Z,2024-10-19T18:30:00+02:00,46.051,20.899,42.554
2024-10-19T16:45:00Z,2024-10-19T18:45:00+02:00,47.433,20.899,45.271
2024-10-19T17:00:00Z,2024-10-19T19:00:00+02:00,48.469,21.048,47.041
