timestamp_utc,timestamp_local,imbalance_price_eur_mwh
2024-10-03T06:45:00Z,2024-10-03T08:45:00+02:00,124.63
2024-10-03T07:00:00Z,2024-10-03T09:00:00+02:00,195.68
2024-10-03T07:15:00Z,2024-10-03T09:15:00+02:00,169.28
2024-10-03T07:30:00Z,2024-10-03T09:30:00+02:00,192.44
2024-10-03T07:45:00Z,2024-10-03T09:45:00+02:00,130.97
2024-10-03T08:00:00Z,2024-10-03T10:00:00+02:00,45.91
2024-10-03T08:15:00Z,2024-10-03T10:15:00+02:00,13.03
2024-10-03T08:30:00Z,2024-10-03T10:30:00+02:00,191.7
2024-10-03T08:45:00Z,2024-10-03T10:45:00+02:00,118.47
2024-10-03T09:00:00Z,2024-10-03T11:00:00+02:00,117.13
2024-10-03T09:15:00Z,2024-10-03T11:15:00+02:00,34.53
2024-10-03T09:30:00Z,2024-10-03T11:30:00+02:00,127.18
2024-10-03T09:45:00Z,2024-10-03T11:45:00+02:00,-17.22
2024-10-03T10:00:00Z,2024-10-03T12:00:00+02:00,23.66
2024-10-03T10:15:00Z,2024-10-03T12:15:00+02:00,-2.99
2024-10-03T10:30:00Z,2024-10-03T12:30:00+02:00,66.38
2024-10-03T10:45:00Z,2024-10-03T12:45:00+02:00,12.91
2024-10-03T11:00:00Z,2024-10-03T13:00:00+02:00,138.06
2024-10-03T11:15:00Z,2024-10-03T13:15:00+02:00,231.78
2024-10-03T11:30:00Z,2024-10-03T13:30:00+02:00,376.93
2024-10-03T11:45:00Z,2024-10-03T13:45:00+02:00,197.98
2024-10-03T12:00:00Z,2024-10-03T14:00:00+02:00,169.81
2024-10-03T12:15:00Z,2024-10-03T14:15:00+02:00,134.28
2024-10-03T12:30:00Z,2024-10-03T14:30:00+02:00,211.55
2024-10-03T12:45:00Z,2024-10-03T14:45:00+02:00,103.83
2024-10-03T13:00:00Z,2024-10-03T15:00:00+02:00,142.09
2024-10-03T13:15:00Z,2024-10-03T15:15:00+02:00,132.03
2024-10-03T13:30:00Z,2024-10-03T15:30:00+02:00,143.42
2024-10-03T13:45:00Z,2024-10-03T15:45:00+02:00,129.91
2024-10-03T14:00:00Z,2024-10-03T16:00:00+02:00,239.07
2024-10-03T14:15:00Z,2024-10-03T16:15:00+02:00,237.86
2024-10-03T14:30:00Z,2024-10-03T16:30:00+02:00,175.81
2024-10-03T14:45:00Z,2024-10-03T16:45:00+02:00,160.06
2024-10-03T15:00:00Z,2024-10-03T17:00:00+02:00,144.81
2024-10-03T15:15:00Z,2024-10-03T17:15:00+02:00,149.18
2024-10-03T15:30:00Z,2024-10-03T17:30:00+02:00,100.59
2024-10-03T15:45:00Z,2024-10-03T17:45:00+02:00,54.31
2024-10-03T16:00:00Z,2024-10-03T18:00:00+02:00,142.07
2024-10-03T16:15:00Z,2024-10-03T18:15:00+02:00,218.02
2024-10-03T16:30:00Z,2024-10-03T18:30:00+02:00,179.64
2024-10-03T16:45:00Z,2024-10-03T18:45:00+02:00,196.1
2024-10-03T17:00:00Z,2024-10-03T19:00:00+02:00,281.06
2024-10-03T17:15:00Z,2024-10-03T19:15:00+02:00,258.69
2024-10-03T17:30:00Z,2024-10-03T19:30:00+02:00,303.13
2024-10-03T17:45:00Z,2024-10-03T19:45:00+02:00,38.89
2024-10-03T18:00:00Z,2024-10-03T20:00:00+02:00,362.75
2024-10-03T18:15:00Z,2024-10-03T20:15:00+02:00,-48.85
2024-10-03T18:30:00Z,2024-10-03T20:30:00+02:00,91.7
2024-10-03T18:45:00Z,2024-10-03T20:45:00+02:00,118.42
2024-10-03T19:00:00Z,2024-10-03T21:00:00+02:00,280.73
2024-10-03T19:15:00Z,2024-10-03T21:15:00+02:00,249.33
2024-10-03T19:30:00Z,2024-10-03T21:30:00+02:00,157.05
2024-10-03T19:45:00Z,2024-10-03T21:45:00+02:00,1.51
2024-10-03T20:00:00Z,2024-10-03T22:00:00+02:00,20.23
2024-10-03T20:15:00Z,2024-10-03T22:15:00+02:00,217.92
2024-10-03T20:30:00Z,2024-10-03T22:30:00+02:00,291.34
2024-10-03T20:45:00Z,2024-10-03T22:45:00+02:00,203.41
2024-10-03T21:00:00Z,2024-10-03T23:00:00+02:00,385.73
2024-10-03T21:15:00Z,2024-10-03T23:15:00+02:00,190.47
2024-10-03T21:30:00Z,2024-10-03T23:30:00+02:00,4.13
2024-10-03T21:45:00Z,2024-10-03T23:45:00+02:00,-13.74
2024-10-03T22:00:00Z,2024-10-04T00:00:00+02:00,32.69
2024-10-03T22:15:00Z,2024-10-04T00:15:00+02:00,-18.75
2024-10-03T22:30:00Z,2024-10-04T00:30:00+02:00,-9.91
2024-10-03T22:45:00Z,2024-10-04T00:45:00+02:00,3.73
2024-10-03T23:00:00Z,2024-10-04T01:00:00+02:00,14.57
2024-10-03T23:15:00Z,2024-10-04T01:15:00+02:00,19.83
2024-10-03T23:30:00Z,2024-10-04T01:30:00+02:00,17.2
2024-10-03T23:45:00Z,2024-10-04T01:45:00+02:00,4.51
2024-10-04T00:00:00Z,2024-10-04T02:00:00+02:00,12.84
2024-10-04T00:15:00Z,2024-10-04T02:15:00+02:00,29.81
2024-10-04T00:30:00Z,2024-10-04T02:30:00+02:00,35.82
2024-10-04T00:45:00Z,2024-10-04T02:45:00+02:00,16.87
2024-10-04T01:00:00Z,2024-10-04T03:00:00+02:00,27.71
2024-10-04T01:15:00Z,2024-10-04T03:15:00+02:00,38.88
2024-10-04T01:30:00Z,2024-10-04T03:30:00+02:00,62.17
2024-10-04T01:45:00Z,2024-10-04T03:45:00+02:00,21.62
2024-10-04T02:00:00Z,2024-10-04T04:00:00+02:00,23.13
2024-10-04T02:15:00Z,2024-10-04T04:15:00+02:00,9.11
2024-10-04T02:30:00Z,2024-10-04T04:30:00+02:00,141.68
2024-10-04T02:45:00Z,2024-10-04T04:45:00+02:00,142.17
2024-10-04T03:00:00Z,2024-10-04T05:00:00+02:00,96.47
2024-10-04T03:15:00Z,2024-10-04T05:15:00+02:00,-7.39
2024-10-04T03:30:00Z,2024-10-04T05:30:00+02:00,160.55
2024-10-04T03:45:00Z,2024-10-04T05:45:00+02:00,23.27
2024-10-04T04:00:00Z,2024-10-04T06:00:00+02:00,-51.24
2024-10-04T04:15:00Z,2024-10-04T06:15:00+02:00,12.96
2024-10-04T04:30:00Z,2024-10-04T06:30:00+02:00,-48.55
2024-10-04T04:45:00Z,2024-10-04T06:45:00+02:00,63.67
2024-10-04T05:00:00Z,2024-10-04T07:00:00+02:00,174.18
2024-10-04T05:15:00Z,2024-10-04T07:15:00+02:00,179.03
2024-10-04T05:30:00Z,2024-10-04T07:30:00+02:00,43.34
2024-10-04T05:45:00Z,2024-10-04T07:45:00+02:00,136.1
2024-10-04T06:00:00Z,2024-10-04T08:00:00+02:00,218.36
2024-10-04T06:15:00Z,2024-10-04T08:15:00+02:00,144.45
2024-10-04T06:30:00Z,2024-10-04T08:30:00+02:00,56.99
2024-10-04T06:45:00Z,2024-10-04T08:45:00+02:00,59.6
2024-10-04T07:00:00Z,2024-10-04T09:00:00+02:00,94.01
2024-10-04T07:15:00Z,2024-10-04T09:15:00+02:00,28.66
2024-10-04T07:30:00Z,2024-10-04T09:30:00+02:00,43.4
2024-10-04T07:45:00Z,2024-10-04T09:45:00+02:00,80.0
2024-10-04T08:00:00Z,2024-10-04T10:00:00+02:00,32.84
2024-10-04T08:15:00Z,2024-10-04T10:15:00+02:00,42.79
2024-10-04T08:30:00Z,2024-10-04T10:30:00+02:00,45.74
2024-10-04T08:45:00Z,2024-10-04T10:45:00+02:00,51.45
2024-10-04T09:00:00Z,2024-10-04T11:00:00+02:00,31.94
2024-10-04T09:15:00Z,2024-10-04T11:15:00+02:00,14.61
2024-10-04T09:30:00Z,2024-10-04T11:30:00+02:00,90.72
2024-10-04T09:45:00Z,2024-10-04T11:45:00+02:00,122.4
2024-10-04T10:00:00Z,2024-10-04T12:00:00+02:00,129.19
2024-10-04T10:15:00Z,2024-10-04T12:15:00+02:00,113.93
2024-10-04T10:30:00Z,2024-10-04T12:30:00+02:00,40.35
2024-10-04T10:45:00Z,2024-10-04T12:45:00+02:00,44.16
2024-10-04T11:00:00Z,2024-10-04T13:00:00+02:00,132.78
2024-10-04T11:15:00Z,2024-10-04T13:15:00+02:00,145.8
2024-10-04T11:30:00Z,2024-10-04T13:30:00+02:00,148.38
2024-10-04T11:45:00Z,2024-10-04T13:45:00+02:00,41.94
2024-10-04T12:00:00Z,2024-10-04T14:00:00+02:00,120.53
2024-10-04T12:15:00Z,2024-10-04T14:15:00+02:00,124.68
2024-10-04T12:30:00Z,2024-10-04T14:30:00+02:00,124.77
2024-10-04T12:45:00Z,2024-10-04T14:45:00+02:00,-6.17
2024-10-04T13:00:00Z,2024-10-04T15:00:00+02:00,-41.56
2024-10-04T13:15:00Z,2024-10-04T15:15:00+02:00,38.76
2024-10-04T13:30:00Z,2024-10-04T15:30:00+02:00,56.39
2024-10-04T13:45:00Z,2024-10-04T15:45:00+02:00,-2.59
2024-10-04T14:00:00Z,2024-10-04T16:00:00+02:00,44.46
2024-10-04T14:15:00Z,2024-10-04T16:15:00+02:00,62.08
2024-10-04T14:30:00Z,2024-10-04T16:30:00+02:00,69.14
2024-10-04T14:45:00Z,2024-10-04T16:45:00+02:00,10.54
2024-10-04T15:00:00Z,2024-10-04T17:00:00+02:00,-9.52
2024-10-04T15:15:00Z,2024-10-04T17:15:00+02:00,-52.58
2024-10-04T15:30:00Z,2024-10-04T17:30:00+02:00,156.43
2024-10-04T15:45:00Z,2024-10-04T17:45:00+02:00,189.98
2024-10-04T16:00:00Z,2024-10-04T18:00:00+02:00,185.3
2024-10-04T16:15:00Z,2024-10-04T18:15:00+02:00,208.89
2024-10-04T16:30:00Z,2024-10-04T18:30:00+02:00,196.71
2024-10-04T16:45:00Z,2024-10-04T18:45:00+02:00,242.13
2024-10-04T17:00:00Z,2024-10-04T19:00:00+02:00,253.2
2024-10-04T17:15:00Z,2024-10-04T19:15:00+02:00,221.17
2024-10-04T17:30:00Z,2024-10-04T19:30:00+02:00,219.01
2024-10-04T17:45:00Z,2024-10-04T19:45:00+02:00,197.5
2024-10-04T18:00:00Z,2024-10-04T20:00:00+02:00,299.38
2024-10-04T18:15:00Z,2024-10-04T20:15:00+02:00,118.15
2024-10-04T18:30:00Z,2024-10-04T20:30:00+02:00,195.87
2024-10-04T18:45:00Z,2024-10-04T20:45:00+02:00,172.31
2024-10-04T19:00:00Z,2024-10-04T21:00:00+02:00,194.08
2024-10-04T19:15:00Z,2024-10-04T21:15:00+02:00,52.66
2024-10-04T19:30:00Z,2024-10-04T21:30:00+02:00,193.38
2024-10-04T19:45:00Z,2024-10-04T21:45:00+02:00,54.6
2024-10-04T20:00:00Z,2024-10-04T22:00:00+02:00,196.55
2024-10-04T20:15:00Z,2024-10-04T22:15:00+02:00,55.99
2024-10-04T20:30:00Z,2024-10-04T22:30:00+02:00,190.82
2024-10-04T20:45:00Z,2024-10-04T22:45:00+02:00,192.92
2024-10-04T21:00:00Z,2024-10-04T23:00:00+02:00,53.53
2024-10-04T21:15:00Z,2024-10-04T23:15:00+02:00,162.79
2024-10-04T21:30:00Z,2024-10-04T23:30:00+02:00,197.36
2024-10-04T21:45:00Z,2024-10-04T23:45:00+02:00,102.13
2024-10-04T22:00:00Z,2024-10-05T00:00:00+02:00,44.41
2024-10-04T22:15:00Z,2024-10-05T00:15:00+02:00,19.96
2024-10-04T22:30:00Z,2024-10-05T00:30:00+02:00,1.38
2024-10-04T22:45:00Z,2024-10-05T00:45:00+02:00,21.2
2024-10-04T23:00:00Z,2024-10-05T01:00:00+02:00,40.58
2024-10-04T23:15:00Z,2024-10-05T01:15:00+02:00,16.9
2024-10-04T23:30:00Z,2024-10-05T01:30:00+02:00,0.11
2024-10-04T23:45:00Z,2024-10-05T01:45:00+02:00,5.86
2024-10-05T00:00:00Z,2024-10-05T02:00:00+02:00,27.08
2024-10-05T00:15:00Z,2024-10-05T02:15:00+02:00,15.11
2024-10-05T00:30:00Z,2024-10-05T02:30:00+02:00,149.89
2024-10-05T00:45:00Z,2024-10-05T02:45:00+02:00,168.87
2024-10-05T01:00:00Z,2024-10-05T03:00:00+02:00,188.21
2024-10-05T01:15:00Z,2024-10-05T03:15:00+02:00,159.76
2024-10-05T01:30:00Z,2024-10-05T03:30:00+02:00,55.99
2024-10-05T01:45:00Z,2024-10-05T03:45:00+02:00,176.57
2024-10-05T02:00:00Z,2024-10-05T04:00:00+02:00,39.14
2024-10-05T02:15:00Z,2024-10-05T04:15:00+02:00,41.45
2024-10-05T02:30:00Z,2024-10-05T04:30:00+02:00,142.92
2024-10-05T02:45:00Z,2024-10-05T04:45:00+02:00,170.03
2024-10-05T03:00:00Z,2024-10-05T05:00:00+02:00,46.17
2024-10-05T03:15:00Z,2024-10-05T05:15:00+02:00,52.19
2024-10-05T03:30:00Z,2024-10-05T05:30:00+02:00,20.08
2024-10-05T03:45:00Z,2024-10-05T05:45:00+02:00,11.06
2024-10-05T04:00:00Z,2024-10-05T06:00:00+02:00,4.72
2024-10-05T04:15:00Z,2024-10-05T06:15:00+02:00,34.63
2024-10-05T04:30:00Z,2024-10-05T06:30:00+02:00,48.87
2024-10-05T04:45:00Z,2024-10-05T06:45:00+02:00,72.25
2024-10-05T05:00:00Z,2024-10-05T07:00:00+02:00,100.27
2024-10-05T05:15:00Z,2024-10-05T07:15:00+02:00,111.9
2024-10-05T05:30:00Z,2024-10-05T07:30:00+02:00,38.72
2024-10-05T05:45:00Z,2024-10-05T07:45:00+02:00,60.92
2024-10-05T06:00:00Z,2024-10-05T08:00:00+02:00,121.2
2024-10-05T06:15:00Z,2024-10-05T08:15:00+02:00,85.76
2024-10-05T06:30:00Z,2024-10-05T08:30:00+02:00,59.98
2024-10-05T06:45:00Z,2024-10-05T08:45:00+02:00,47.74
2024-10-05T07:00:00Z,2024-10-05T09:00:00+02:00,174.19
2024-10-05T07:15:00Z,2024-10-05T09:15:00+02:00,170.45
2024-10-05T07:30:00Z,2024-10-05T09:30:00+02:00,34.15
2024-10-05T07:45:00Z,2024-10-05T09:45:00+02:00,42.13
2024-10-05T08:00:00Z,2024-10-05T10:00:00+02:00,27.93
2024-10-05T08:15:00Z,2024-10-05T10:15:00+02:00,6.35
2024-10-05T08:30:00Z,2024-10-05T10:30:00+02:00,-11.0
2024-10-05T08:45:00Z,2024-10-05T10:45:00+02:00,2.25
2024-10-05T09:00:00Z,2024-10-05T11:00:00+02:00,3.95
2024-10-05T09:15:00Z,2024-10-05T11:15:00+02:00,14.92
2024-10-05T09:30:00Z,2024-10-05T11:30:00+02:00,-10.78
2024-10-05T09:45:00Z,2024-10-05T11:45:00+02:00,9.73
2024-10-05T10:00:00Z,2024-10-05T12:00:00+02:00,122.17
2024-10-05T10:15:00Z,2024-10-05T12:15:00+02:00,128.75
2024-10-05T10:30:00Z,2024-10-05T12:30:00+02:00,139.17
2024-10-05T10:45:00Z,2024-10-05T12:45:00+02:00,104.82
2024-10-05T11:00:00Z,2024-10-05T13:00:00+02:00,51.02
2024-10-05T11:15:00Z,2024-10-05T13:15:00+02:00,-35.85
2024-10-05T11:30:00Z,2024-10-05T13:30:00+02:00,-26.43
2024-10-05T11:45:00Z,2024-10-05T13:45:00+02:00,100.87
2024-10-05T12:00:00Z,2024-10-05T14:00:00+02:00,103.85
2024-10-05T12:15:00Z,2024-10-05T14:15:00+02:00,104.28
2024-10-05T12:30:00Z,2024-10-05T14:30:00+02:00,104.5
2024-10-05T12:45:00Z,2024-10-05T14:45:00+02:00,85.0
2024-10-05T13:00:00Z,2024-10-05T15:00:00+02:00,88.64
2024-10-05T13:15:00Z,2024-10-05T15:15:00+02:00,111.65
2024-10-05T13:30:00Z,2024-10-05T15:30:00+02:00,129.49
2024-10-05T13:45:00Z,2024-10-05T15:45:00+02:00,22.5
2024-10-05T14:00:00Z,2024-10-05T16:00:00+02:00,115.83
2024-10-05T14:15:00Z,2024-10-05T16:15:00+02:00,115.1
2024-10-05T14:30:00Z,2024-10-05T16:30:00+02:00,153.94
2024-10-05T14:45:00Z,2024-10-05T16:45:00+02:00,152.59
2024-10-05T15:00:00Z,2024-10-05T17:00:00+02:00,10.58
2024-10-05T15:15:00Z,2024-10-05T17:15:00+02:00,14.4
2024-10-05T15:30:00Z,2024-10-05T17:30:00+02:00,154.8
2024-10-05T15:45:00Z,2024-10-05T17:45:00+02:00,158.49
2024-10-05T16:00:00Z,2024-10-05T18:00:00+02:00,56.47
2024-10-05T16:15:00Z,2024-10-05T18:15:00+02:00,23.34
2024-10-05T16:30:00Z,2024-10-05T18:30:00+02:00,47.6
2024-10-05T16:45:00Z,2024-10-05T18:45:00+02:00,167.97
2024-10-05T17:00:00Z,2024-10-05T19:00:00+02:00,164.8
2024-10-05T17:15:00Z,2024-10-05T19:15:00+02:00,162.08
2024-10-05T17:30:00Z,2024-10-05T19:30:00+02:00,143.92
2024-10-05T17:45:00Z,2024-10-05T19:45:00+02:00,39.61
2024-10-05T18:00:00Z,2024-10-05T20:00:00+02:00,486.17
2024-10-05T18:15:00Z,2024-10-05T20:15:00+02:00,-12.63
2024-10-05T18:30:00Z,2024-10-05T20:30:00+02:00,-68.27
2024-10-05T18:45:00Z,2024-10-05T20:45:00+02:00,-38.03
2024-10-05T19:00:00Z,2024-10-05T21:00:00+02:00,-25.31
2024-10-05T19:15:00Z,2024-10-05T21:15:00+02:00,-32.87
2024-10-05T19:30:00Z,2024-10-05T21:30:00+02:00,-7.73
2024-10-05T19:45:00Z,2024-10-05T21:45:00+02:00,17.06
2024-10-05T20:00:00Z,2024-10-05T22:00:00+02:00,161.32
2024-10-05T20:15:00Z,2024-10-05T22:15:00+02:00,122.26
2024-10-05T20:30:00Z,2024-10-05T22:30:00+02:00,98.27
2024-10-05T20:45:00Z,2024-10-05T22:45:00+02:00,108.45
2024-10-05T21:00:00Z,2024-10-05T23:00:00+02:00,21.35
2024-10-05T21:15:00Z,2024-10-05T23:15:00+02:00,11.85
2024-10-05T21:30:00Z,2024-10-05T23:30:00+02:00,21.04
2024-10-05T21:45:00Z,2024-10-05T23:45:00+02:00,9.37
2024-10-05T22:00:00Z,2024-10-06T00:00:00+02:00,51.4
2024-10-05T22:15:00Z,2024-10-06T00:15:00+02:00,-46.98
2024-10-05T22:30:00Z,2024-10-06T00:30:00+02:00,-64.13
2024-10-05T22:45:00Z,2024-10-06T00:45:00+02:00,-6.01
2024-10-05T23:00:00Z,2024-10-06T01:00:00+02:00,45.0
2024-10-05T23:15:00Z,2024-10-06T01:15:00+02:00,25.45
2024-10-05T23:30:00Z,2024-10-06T01:30:00+02:00,138.23
2024-10-05T23:45:00Z,2024-10-06T01:45:00+02:00,10.41
2024-10-06T00:00:00Z,2024-10-06T02:00:00+02:00,29.09
2024-10-06T00:15:00Z,2024-10-06T02:15:00+02:00,-43.73
2024-10-06T00:30:00Z,2024-10-06T02:30:00+02:00,-16.84
2024-10-06T00:45:00Z,2024-10-06T02:45:00+02:00,-10.42
2024-10-06T01:00:00Z,2024-10-06T03:00:00+02:00,15.81
2024-10-06T01:15:00Z,2024-10-06T03:15:00+02:00,39.37
2024-10-06T01:30:00Z,2024-10-06T03:30:00+02:00,82.79
2024-10-06T01:45:00Z,2024-10-06T03:45:00+02:00,104.23
2024-10-06T02:00:00Z,2024-10-06T04:00:00+02:00,148.84
2024-10-06T02:15:00Z,2024-10-06T04:15:00+02:00,141.82
2024-10-06T02:30:00Z,2024-10-06T04:30:00+02:00,103.15
2024-10-06T02:45:00Z,2024-10-06T04:45:00+02:00,106.69
2024-10-06T03:00:00Z,2024-10-06T05:00:00+02:00,3.38
2024-10-06T03:15:00Z,2024-10-06T05:15:00+02:00,-27.55
2024-10-06T03:30:00Z,2024-10-06T05:30:00+02:00,-22.75
2024-10-06T03:45:00Z,2024-10-06T05:45:00+02:00,-15.82
2024-10-06T04:00:00Z,2024-10-06T06:00:00+02:00,-39.4
2024-10-06T04:15:00Z,2024-10-06T06:15:00+02:00,97.07
2024-10-06T04:30:00Z,2024-10-06T06:30:00+02:00,121.29
2024-10-06T04:45:00Z,2024-10-06T06:45:00+02:00,145.83
2024-10-06T05:00:00Z,2024-10-06T07:00:00+02:00,209.13
2024-10-06T05:15:00Z,2024-10-06T07:15:00+02:00,122.56
2024-10-06T05:30:00Z,2024-10-06T07:30:00+02:00,45.0
2024-10-06T05:45:00Z,2024-10-06T07:45:00+02:00,10.35
2024-10-06T06:00:00Z,2024-10-06T08:00:00+02:00,-67.14
2024-10-06T06:15:00Z,2024-10-06T08:15:00+02:00,-3.17
2024-10-06T06:30:00Z,2024-10-06T08:30:00+02:00,97.84
2024-10-06T06:45:00Z,2024-10-06T08:45:00+02:00,14.46
2024-10-06T07:00:00Z,2024-10-06T09:00:00+02:00,144.78
2024-10-06T07:15:00Z,2024-10-06T09:15:00+02:00,87.32
2024-10-06T07:30:00Z,2024-10-06T09:30:00+02:00,93.17
2024-10-06T07:45:00Z,2024-10-06T09:45:00+02:00,182.13
2024-10-06T08:00:00Z,2024-10-06T10:00:00+02:00,257.07
2024-10-06T08:15:00Z,2024-10-06T10:15:00+02:00,222.45
2024-10-06T08:30:00Z,2024-10-06T10:30:00+02:00,144.14
2024-10-06T08:45:00Z,2024-10-06T10:45:00+02:00,114.25
2024-10-06T09:00:00Z,2024-10-06T11:00:00+02:00,130.34
2024-10-06T09:15:00Z,2024-10-06T11:15:00+02:00,225.98
2024-10-06T09:30:00Z,2024-10-06T11:30:00+02:00,104.41
2024-10-06T09:45:00Z,2024-10-06T11:45:00+02:00,3.11
2024-10-06T10:00:00Z,2024-10-06T12:00:00+02:00,78.63
2024-10-06T10:15:00Z,2024-10-06T12:15:00+02:00,26.95
2024-10-06T10:30:00Z,2024-10-06T12:30:00+02:00,7.77
2024-10-06T10:45:00Z,2024-10-06T12:45:00+02:00,-22.83
2024-10-06T11:00:00Z,2024-10-06T13:00:00+02:00,91.33
2024-10-06T11:15:00Z,2024-10-06T13:15:00+02:00,4.68
2024-10-06T11:30:00Z,2024-10-06T13:30:00+02:00,-2.09
2024-10-06T11:45:00Z,2024-10-06T13:45:00+02:00,-0.13
2024-10-06T12:00:00Z,2024-10-06T14:00:00+02:00,-3.58
2024-10-06T12:15:00Z,2024-10-06T14:15:00+02:00,9.04
2024-10-06T12:30:00Z,2024-10-06T14:30:00+02:00,-9.59
2024-10-06T12:45:00Z,2024-10-06T14:45:00+02:00,-59.19
2024-10-06T13:00:00Z,2024-10-06T15:00:00+02:00,-48.18
2024-10-06T13:15:00Z,2024-10-06T15:15:00+02:00,-27.52
2024-10-06T13:30:00Z,2024-10-06T15:30:00+02:00,-25.33
2024-10-06T13:45:00Z,2024-10-06T15:45:00+02:00,-6.03
2024-10-06T14:00:00Z,2024-10-06T16:00:00+02:00,-25.74
2024-10-06T14:15:00Z,2024-10-06T16:15:00+02:00,-14.27
2024-10-06T14:30:00Z,2024-10-06T16:30:00+02:00,11.1
2024-10-06T14:45:00Z,2024-10-06T16:45:00+02:00,-73.68
2024-10-06T15:00:00Z,2024-10-06T17:00:00+02:00,160.69
2024-10-06T15:15:00Z,2024-10-06T17:15:00+02:00,197.3
2024-10-06T15:30:00Z,2024-10-06T17:30:00+02:00,173.69
2024-10-06T15:45:00Z,2024-10-06T17:45:00+02:00,79.12
2024-10-06T16:00:00Z,2024-10-06T18:00:00+02:00,-43.11
2024-10-06T16:15:00Z,2024-10-06T18:15:00+02:00,-49.62
2024-10-06T16:30:00Z,2024-10-06T18:30:00+02:00,43.7
2024-10-06T16:45:00Z,2024-10-06T18:45:00+02:00,32.99
2024-10-06T17:00:00Z,2024-10-06T19:00:00+02:00,69.36
2024-10-06T17:15:00Z,2024-10-06T19:15:00+02:00,47.5
2024-10-06T17:30:00Z,2024-10-06T19:30:00+02:00,171.63
2024-10-06T17:45:00Z,2024-10-06T19:45:00+02:00,21.45
2024-10-06T18:00:00Z,2024-10-06T20:00:00+02:00,122.55
2024-10-06T18:15:00Z,2024-10-06T20:15:00+02:00,71.96
2024-10-06T18:30:00Z,2024-10-06T20:30:00+02:00,67.78
2024-10-06T18:45:00Z,2024-10-06T20:45:00+02:00,57.79
2024-10-06T19:00:00Z,2024-10-06T21:00:00+02:00,120.48
2024-10-06T19:15:00Z,2024-10-06T21:15:00+02:00,112.91
2024-10-06T19:30:00Z,2024-10-06T21:30:00+02:00,154.64
2024-10-06T19:45:00Z,2024-10-06T21:45:00+02:00,141.79
2024-10-06T20:00:00Z,2024-10-06T22:00:00+02:00,269.06
2024-10-06T20:15:00Z,2024-10-06T22:15:00+02:00,218.36
2024-10-06T20:30:00Z,2024-10-06T22:30:00+02:00,146.05
2024-10-06T20:45:00Z,2024-10-06T22:45:00+02:00,145.49
2024-10-06T21:00:00Z,2024-10-06T23:00:00+02:00,269.84
2024-10-06T21:15:00Z,2024-10-06T23:15:00+02:00,-60.08
2024-10-06T21:30:00Z,2024-10-06T23:30:00+02:00,-34.21
2024-10-06T21:45:00Z,2024-10-06T23:45:00+02:00,-54.96
2024-10-06T22:00:00Z,2024-10-07T00:00:00+02:00,-63.15
2024-10-06T22:15:00Z,2024-10-07T00:15:00+02:00,-59.69
2024-10-06T22:30:00Z,2024-10-07T00:30:00+02:00,-31.21
2024-10-06T22:45:00Z,2024-10-07T00:45:00+02:00,-12.07
2024-10-06T23:00:00Z,2024-10-07T01:00:00+02:00,149.94
2024-10-06T23:15:00Z,2024-10-07T01:15:00+02:00,-2.17
2024-10-06T23:30:00Z,2024-10-07T01:30:00+02:00,90.86
2024-10-06T23:45:00Z,2024-10-07T01:45:00+02:00,42.29
2024-10-07T00:00:00Z,2024-10-07T02:00:00+02:00,2.87
2024-10-07T00:15:00Z,2024-10-07T02:15:00+02:00,-36.59
2024-10-07T00:30:00Z,2024-10-07T02:30:00+02:00,-5.52
2024-10-07T00:45:00Z,2024-10-07T02:45:00+02:00,-40.48
2024-10-07T01:00:00Z,2024-10-07T03:00:00+02:00,-29.01
2024-10-07T01:15:00Z,2024-10-07T03:15:00+02:00,-60.33
2024-10-07T01:30:00Z,2024-10-07T03:30:00+02:00,-23.13
2024-10-07T01:45:00Z,2024-10-07T03:45:00+02:00,-28.82
2024-10-07T02:00:00Z,2024-10-07T04:00:00+02:00,-7.77
2024-10-07T02:15:00Z,2024-10-07T04:15:00+02:00,124.9
2024-10-07T02:30:00Z,2024-10-07T04:30:00+02:00,136.24
2024-10-07T02:45:00Z,2024-10-07T04:45:00+02:00,130.33
2024-10-07T03:00:00Z,2024-10-07T05:00:00+02:00,7.38
2024-10-07T03:15:00Z,2024-10-07T05:15:00+02:00,-14.69
2024-10-07T03:30:00Z,2024-10-07T05:30:00+02:00,-112.0
2024-10-07T03:45:00Z,2024-10-07T05:45:00+02:00,16.51
2024-10-07T04:00:00Z,2024-10-07T06:00:00+02:00,173.99
2024-10-07T04:15:00Z,2024-10-07T06:15:00+02:00,213.7
2024-10-07T04:30:00Z,2024-10-07T06:30:00+02:00,203.37
2024-10-07T04:45:00Z,2024-10-07T06:45:00+02:00,21.79
2024-10-07T05:00:00Z,2024-10-07T07:00:00+02:00,224.44
2024-10-07T05:15:00Z,2024-10-07T07:15:00+02:00,216.34
2024-10-07T05:30:00Z,2024-10-07T07:30:00+02:00,152.22
2024-10-07T05:45:00Z,2024-10-07T07:45:00+02:00,20.51
2024-10-07T06:00:00Z,2024-10-07T08:00:00+02:00,54.52
2024-10-07T06:15:00Z,2024-10-07T08:15:00+02:00,103.15
2024-10-07T06:30:00Z,2024-10-07T08:30:00+02:00,141.49
2024-10-07T06:45:00Z,2024-10-07T08:45:00+02:00,121.75
2024-10-07T07:00:00Z,2024-10-07T09:00:00+02:00,-0.97
